BraTS-MEN-RT-0023-1_z046,10837
BraTS-MEN-RT-0023-1_z047,11038
BraTS-MEN-RT-0023-1_z048,10912
BraTS-MEN-RT-0023-1_z049,10613
BraTS-MEN-RT-0023-1_z050,10809
BraTS-MEN-RT-0023-1_z051,10680
BraTS-MEN-RT-0023-1_z052,10238
BraTS-MEN-RT-0023-1_z053,10444
BraTS-MEN-RT-0023-1_z054,10235
BraTS-MEN-RT-0023-1_z067,9935
BraTS-MEN-RT-0023-1_z068,9923
BraTS-MEN-RT-0023-1_z069,9798
BraTS-MEN-RT-0023-1_z070,9705
BraTS-MEN-RT-0023-1_z071,9638
BraTS-MEN-RT-0023-1_z072,9480
BraTS-MEN-RT-0023-1_z073,9385
BraTS-MEN-RT-0023-1_z074,9319
BraTS-MEN-RT-0023-1_z106,8280
BraTS-MEN-RT-0023-1_z107,8280
BraTS-MEN-RT-0023-1_z108,8151
BraTS-MEN-RT-0023-1_z109,8031
BraTS-MEN-RT-0023-1_z110,8031
BraTS-MEN-RT-0023-1_z111,7876
BraTS-MEN-RT-0023-1_z112,7727
BraTS-MEN-RT-0023-1_z113,7727
BraTS-MEN-RT-0023-1_z130,5086
BraTS-MEN-RT-0023-1_z131,5086
BraTS-MEN-RT-0023-1_z132,4808
BraTS-MEN-RT-0023-1_z133,4523
BraTS-MEN-RT-0023-1_z134,4523
BraTS-MEN-RT-0023-1_z135,4237
BraTS-MEN-RT-0024-1_z015,3445
BraTS-MEN-RT-0024-1_z016,3571
BraTS-MEN-RT-0024-1_z017,3675
BraTS-MEN-RT-0024-1_z018,3771
BraTS-MEN-RT-0024-1_z019,3813
BraTS-MEN-RT-0024-1_z020,3877
BraTS-MEN-RT-0024-1_z066,10000
BraTS-MEN-RT-0024-1_z067,10020
BraTS-MEN-RT-0024-1_z068,9983
BraTS-MEN-RT-0024-1_z069,9912
BraTS-MEN-RT-0024-1_z070,9853
BraTS-MEN-RT-0024-1_z071,9752
BraTS-MEN-RT-0024-1_z083,8307
BraTS-MEN-RT-0024-1_z084,8152
BraTS-MEN-RT-0024-1_z085,8014
BraTS-MEN-RT-0024-1_z088,8794
BraTS-MEN-RT-0024-1_z089,8795
BraTS-MEN-RT-0024-1_z090,8777
BraTS-MEN-RT-0024-1_z091,8757
BraTS-MEN-RT-0024-1_z092,8729
BraTS-MEN-RT-0024-1_z093,8698
BraTS-MEN-RT-0024-1_z139,1585
BraTS-MEN-RT-0024-1_z140,1164
BraTS-MEN-RT-0024-1_z141,644
BraTS-MEN-RT-0024-1_z142,355
BraTS-MEN-RT-0026-1_z046,13751
BraTS-MEN-RT-0026-1_z047,13842
BraTS-MEN-RT-0026-1_z048,13934
BraTS-MEN-RT-0026-1_z049,14019
BraTS-MEN-RT-0026-1_z061,14912
BraTS-MEN-RT-0026-1_z062,14914
BraTS-MEN-RT-0026-1_z063,14914
BraTS-MEN-RT-0026-1_z064,14913
BraTS-MEN-RT-0026-1_z065,14874
BraTS-MEN-RT-0026-1_z108,8535
BraTS-MEN-RT-0026-1_z109,8516
BraTS-MEN-RT-0026-1_z110,8513
BraTS-MEN-RT-0026-1_z124,9161
BraTS-MEN-RT-0026-1_z125,9191
BraTS-MEN-RT-0026-1_z126,9238
BraTS-MEN-RT-0026-1_z127,9271
BraTS-MEN-RT-0029-1_z016,3748
BraTS-MEN-RT-0029-1_z017,3968
BraTS-MEN-RT-0029-1_z018,4166
BraTS-MEN-RT-0029-1_z019,4360
BraTS-MEN-RT-0029-1_z020,4559
BraTS-MEN-RT-0029-1_z021,4757
BraTS-MEN-RT-0029-1_z022,5020
BraTS-MEN-RT-0029-1_z023,5267
BraTS-MEN-RT-0029-1_z024,5470
BraTS-MEN-RT-0029-1_z025,5673
BraTS-MEN-RT-0029-1_z026,5907
BraTS-MEN-RT-0029-1_z027,6132
BraTS-MEN-RT-0029-1_z028,6460
BraTS-MEN-RT-0029-1_z044,9989
BraTS-MEN-RT-0029-1_z045,10283
BraTS-MEN-RT-0029-1_z046,10551
BraTS-MEN-RT-0029-1_z047,10872
BraTS-MEN-RT-0029-1_z048,11018
BraTS-MEN-RT-0029-1_z049,11107
BraTS-MEN-RT-0029-1_z050,11100
BraTS-MEN-RT-0029-1_z051,11138
BraTS-MEN-RT-0029-1_z052,11182
BraTS-MEN-RT-0029-1_z053,11226
BraTS-MEN-RT-0029-1_z054,11251
BraTS-MEN-RT-0029-1_z063,6398
BraTS-MEN-RT-0029-1_z064,6453
BraTS-MEN-RT-0029-1_z065,6223
BraTS-MEN-RT-0029-1_z066,6470
BraTS-MEN-RT-0029-1_z067,6674
BraTS-MEN-RT-0029-1_z068,6805
BraTS-MEN-RT-0029-1_z069,6828
BraTS-MEN-RT-0029-1_z070,6943
BraTS-MEN-RT-0029-1_z071,7023
BraTS-MEN-RT-0029-1_z095,7824
BraTS-MEN-RT-0029-1_z096,7801
BraTS-MEN-RT-0029-1_z097,7739
BraTS-MEN-RT-0029-1_z098,7714
BraTS-MEN-RT-0029-1_z099,7717
BraTS-MEN-RT-0029-1_z100,7689
BraTS-MEN-RT-0029-1_z101,7664
BraTS-MEN-RT-0030-1_z026,4979
BraTS-MEN-RT-0030-1_z027,4977
BraTS-MEN-RT-0030-1_z028,5401
BraTS-MEN-RT-0030-1_z039,6668
BraTS-MEN-RT-0030-1_z040,7364
BraTS-MEN-RT-0030-1_z041,7364
BraTS-MEN-RT-0030-1_z042,8251
BraTS-MEN-RT-0030-1_z043,8251
BraTS-MEN-RT-0030-1_z093,7848
BraTS-MEN-RT-0030-1_z107,6708
BraTS-MEN-RT-0030-1_z108,6466
BraTS-MEN-RT-0030-1_z109,6466
BraTS-MEN-RT-0030-1_z110,6191
BraTS-MEN-RT-0031-1_z037,7603
BraTS-MEN-RT-0031-1_z038,8074
BraTS-MEN-RT-0031-1_z039,8302
BraTS-MEN-RT-0031-1_z040,8230
BraTS-MEN-RT-0031-1_z041,8439
BraTS-MEN-RT-0031-1_z042,8561
BraTS-MEN-RT-0031-1_z043,8414
BraTS-MEN-RT-0031-1_z044,8587
BraTS-MEN-RT-0031-1_z045,9322
BraTS-MEN-RT-0031-1_z046,9034
BraTS-MEN-RT-0031-1_z061,11215
BraTS-MEN-RT-0031-1_z062,11308
BraTS-MEN-RT-0031-1_z063,11165
BraTS-MEN-RT-0031-1_z064,10713
BraTS-MEN-RT-0031-1_z065,10764
BraTS-MEN-RT-0031-1_z066,10421
BraTS-MEN-RT-0031-1_z067,10152
BraTS-MEN-RT-0031-1_z068,10143
BraTS-MEN-RT-0031-1_z069,9891
BraTS-MEN-RT-0031-1_z070,9618
BraTS-MEN-RT-0031-1_z103,8332
BraTS-MEN-RT-0031-1_z104,8332
BraTS-MEN-RT-0031-1_z105,8262
BraTS-MEN-RT-0031-1_z106,8185
BraTS-MEN-RT-0031-1_z107,8185
BraTS-MEN-RT-0031-1_z108,8099
BraTS-MEN-RT-0031-1_z109,8005
BraTS-MEN-RT-0031-1_z130,5746
BraTS-MEN-RT-0031-1_z131,5746
BraTS-MEN-RT-0031-1_z132,5523
BraTS-MEN-RT-0031-1_z133,5277
BraTS-MEN-RT-0031-1_z134,5277
BraTS-MEN-RT-0031-1_z135,5005
BraTS-MEN-RT-0031-1_z136,4744
BraTS-MEN-RT-0033-1_z073,11987
BraTS-MEN-RT-0033-1_z074,11987
BraTS-MEN-RT-0033-1_z075,11800
BraTS-MEN-RT-0033-1_z076,11638
BraTS-MEN-RT-0033-1_z077,11638
BraTS-MEN-RT-0033-1_z083,10907
BraTS-MEN-RT-0033-1_z084,10752
BraTS-MEN-RT-0033-1_z085,10599
BraTS-MEN-RT-0033-1_z086,10599
BraTS-MEN-RT-0033-1_z087,10449
BraTS-MEN-RT-0033-1_z088,10284
BraTS-MEN-RT-0033-1_z089,10284
BraTS-MEN-RT-0033-1_z090,10134
BraTS-MEN-RT-0033-1_z091,9972
BraTS-MEN-RT-0033-1_z092,9972
BraTS-MEN-RT-0033-1_z093,9794
BraTS-MEN-RT-0033-1_z102,8489
BraTS-MEN-RT-0033-1_z103,8235
BraTS-MEN-RT-0033-1_z104,8235
BraTS-MEN-RT-0033-1_z105,7969
BraTS-MEN-RT-0033-1_z106,7711
BraTS-MEN-RT-0033-1_z134,7757
BraTS-MEN-RT-0033-1_z135,7518
BraTS-MEN-RT-0033-1_z136,7284
BraTS-MEN-RT-0033-1_z137,7284
BraTS-MEN-RT-0033-1_z147,5244
BraTS-MEN-RT-0033-1_z148,4926
BraTS-MEN-RT-0033-1_z149,4926
BraTS-MEN-RT-0033-1_z150,4558
BraTS-MEN-RT-0033-1_z151,4188
BraTS-MEN-RT-0033-1_z165,319
BraTS-MEN-RT-0035-1_z040,8990
BraTS-MEN-RT-0035-1_z041,8984
BraTS-MEN-RT-0035-1_z042,9210
BraTS-MEN-RT-0035-1_z043,9571
BraTS-MEN-RT-0035-1_z044,9570
BraTS-MEN-RT-0035-1_z045,9624
BraTS-MEN-RT-0035-1_z046,9566
BraTS-MEN-RT-0035-1_z047,9564
BraTS-MEN-RT-0035-1_z048,9526
BraTS-MEN-RT-0035-1_z049,9483
BraTS-MEN-RT-0035-1_z050,9485
BraTS-MEN-RT-0035-1_z065,9336
BraTS-MEN-RT-0035-1_z066,9350
BraTS-MEN-RT-0035-1_z067,9304
BraTS-MEN-RT-0035-1_z068,9304
BraTS-MEN-RT-0035-1_z069,9298
BraTS-MEN-RT-0035-1_z070,9370
BraTS-MEN-RT-0035-1_z071,9363
BraTS-MEN-RT-0035-1_z072,9353
BraTS-MEN-RT-0035-1_z073,9357
BraTS-MEN-RT-0035-1_z074,9359
BraTS-MEN-RT-0035-1_z100,8051
BraTS-MEN-RT-0035-1_z101,8046
BraTS-MEN-RT-0035-1_z102,8004
BraTS-MEN-RT-0035-1_z103,7956
BraTS-MEN-RT-0035-1_z104,7956
BraTS-MEN-RT-0035-1_z105,7891
BraTS-MEN-RT-0035-1_z106,7806
BraTS-MEN-RT-0035-1_z107,7806
BraTS-MEN-RT-0035-1_z129,5731
BraTS-MEN-RT-0035-1_z130,5502
BraTS-MEN-RT-0035-1_z131,5501
BraTS-MEN-RT-0035-1_z132,5326
BraTS-MEN-RT-0035-1_z133,5095
BraTS-MEN-RT-0035-1_z134,5097
BraTS-MEN-RT-0037-1_z097,7728
BraTS-MEN-RT-0037-1_z098,7442
BraTS-MEN-RT-0037-1_z099,7177
BraTS-MEN-RT-0037-1_z100,7243
BraTS-MEN-RT-0037-1_z101,6925
BraTS-MEN-RT-0037-1_z102,6644
BraTS-MEN-RT-0037-1_z103,6729
BraTS-MEN-RT-0037-1_z104,6358
BraTS-MEN-RT-0037-1_z105,6063
BraTS-MEN-RT-0037-1_z106,6179
BraTS-MEN-RT-0037-1_z107,5773
BraTS-MEN-RT-0037-1_z108,5456
BraTS-MEN-RT-0037-1_z109,5581
BraTS-MEN-RT-0037-1_z110,5154
BraTS-MEN-RT-0037-1_z111,4850
BraTS-MEN-RT-0037-1_z112,5012
BraTS-MEN-RT-0037-1_z113,4582
BraTS-MEN-RT-0037-1_z114,4309
BraTS-MEN-RT-0037-1_z115,4478
BraTS-MEN-RT-0037-1_z116,4084
BraTS-MEN-RT-0037-1_z131,1515
BraTS-MEN-RT-0037-1_z132,1271
BraTS-MEN-RT-0037-1_z133,1363
BraTS-MEN-RT-0037-1_z134,1058
BraTS-MEN-RT-0037-1_z135,916
BraTS-MEN-RT-0037-1_z136,1001
BraTS-MEN-RT-0037-1_z137,644
BraTS-MEN-RT-0037-1_z138,521
BraTS-MEN-RT-0037-1_z139,598
BraTS-MEN-RT-0037-1_z140,325
BraTS-MEN-RT-0044-1_z076,8063
BraTS-MEN-RT-0044-1_z077,7977
BraTS-MEN-RT-0044-1_z078,7859
BraTS-MEN-RT-0044-1_z079,7777
BraTS-MEN-RT-0044-1_z080,7650
BraTS-MEN-RT-0044-1_z081,7565
BraTS-MEN-RT-0044-1_z082,7451
BraTS-MEN-RT-0044-1_z083,7359
BraTS-MEN-RT-0044-1_z084,7227
BraTS-MEN-RT-0044-1_z085,7094
BraTS-MEN-RT-0044-1_z086,6970
BraTS-MEN-RT-0044-1_z087,6843
BraTS-MEN-RT-0044-1_z088,6732
BraTS-MEN-RT-0044-1_z089,6590
BraTS-MEN-RT-0044-1_z090,6441
BraTS-MEN-RT-0044-1_z091,6287
BraTS-MEN-RT-0044-1_z092,6138
BraTS-MEN-RT-0044-1_z093,5977
BraTS-MEN-RT-0044-1_z094,5787
BraTS-MEN-RT-0044-1_z095,5635
BraTS-MEN-RT-0044-1_z102,4342
BraTS-MEN-RT-0044-1_z103,4137
BraTS-MEN-RT-0044-1_z104,3919
BraTS-MEN-RT-0044-1_z105,3783
BraTS-MEN-RT-0044-1_z106,3567
BraTS-MEN-RT-0044-1_z107,3348
BraTS-MEN-RT-0044-1_z108,3156
BraTS-MEN-RT-0044-1_z109,3000
BraTS-MEN-RT-0044-1_z110,2839
BraTS-MEN-RT-0044-1_z111,2688
BraTS-MEN-RT-0044-1_z112,2538
BraTS-MEN-RT-0044-1_z113,2377
BraTS-MEN-RT-0044-1_z114,2198
BraTS-MEN-RT-0044-1_z115,2010
BraTS-MEN-RT-0044-1_z116,1832
BraTS-MEN-RT-0044-1_z117,1656
BraTS-MEN-RT-0044-1_z118,1474
BraTS-MEN-RT-0044-1_z119,1316
BraTS-MEN-RT-0044-1_z120,1259
BraTS-MEN-RT-0044-1_z121,1117
BraTS-MEN-RT-0044-1_z122,1002
BraTS-MEN-RT-0044-1_z123,901
BraTS-MEN-RT-0044-1_z124,837
BraTS-MEN-RT-0044-1_z125,5755
BraTS-MEN-RT-0044-1_z126,5591
BraTS-MEN-RT-0044-1_z127,5462
BraTS-MEN-RT-0044-1_z128,5345
BraTS-MEN-RT-0044-1_z129,5202
BraTS-MEN-RT-0044-1_z130,5067
BraTS-MEN-RT-0044-1_z131,4930
BraTS-MEN-RT-0044-1_z132,4788
BraTS-MEN-RT-0044-1_z133,4635
BraTS-MEN-RT-0044-1_z134,4483
BraTS-MEN-RT-0044-1_z135,4335
BraTS-MEN-RT-0044-1_z136,4179
BraTS-MEN-RT-0044-1_z162,460
BraTS-MEN-RT-0044-1_z163,135
BraTS-MEN-RT-0048-1_z053,8201
BraTS-MEN-RT-0048-1_z054,8340
BraTS-MEN-RT-0048-1_z064,8604
BraTS-MEN-RT-0048-1_z118,4037
BraTS-MEN-RT-0048-1_z129,1683
BraTS-MEN-RT-0052-1_z063,10997
BraTS-MEN-RT-0052-1_z064,10736
BraTS-MEN-RT-0052-1_z065,10670
BraTS-MEN-RT-0052-1_z077,8168
BraTS-MEN-RT-0052-1_z078,7912
BraTS-MEN-RT-0052-1_z079,7703
BraTS-MEN-RT-0052-1_z080,7684
BraTS-MEN-RT-0052-1_z081,7437
BraTS-MEN-RT-0052-1_z082,7217
BraTS-MEN-RT-0052-1_z134,3087
BraTS-MEN-RT-0052-1_z135,2625
BraTS-MEN-RT-0055-1_z068,11935
BraTS-MEN-RT-0055-1_z069,11807
BraTS-MEN-RT-0055-1_z070,11651
BraTS-MEN-RT-0055-1_z071,11663
BraTS-MEN-RT-0055-1_z072,11445
BraTS-MEN-RT-0055-1_z073,11288
BraTS-MEN-RT-0055-1_z074,11239
BraTS-MEN-RT-0055-1_z088,10297
BraTS-MEN-RT-0055-1_z089,10201
BraTS-MEN-RT-0055-1_z090,10106
BraTS-MEN-RT-0055-1_z091,10118
BraTS-MEN-RT-0055-1_z092,9982
BraTS-MEN-RT-0055-1_z093,9833
BraTS-MEN-RT-0055-1_z094,9853
BraTS-MEN-RT-0055-1_z095,9650
BraTS-MEN-RT-0055-1_z096,9435
BraTS-MEN-RT-0055-1_z131,7260
BraTS-MEN-RT-0055-1_z132,6997
BraTS-MEN-RT-0055-1_z133,6750
BraTS-MEN-RT-0055-1_z134,6750
BraTS-MEN-RT-0055-1_z152,2676
BraTS-MEN-RT-0055-1_z153,2347
BraTS-MEN-RT-0055-1_z154,1901
BraTS-MEN-RT-0055-1_z155,1901
BraTS-MEN-RT-0055-1_z156,1567
BraTS-MEN-RT-0055-1_z157,1205
BraTS-MEN-RT-0055-1_z158,1205
BraTS-MEN-RT-0055-1_z159,775
BraTS-MEN-RT-0056-1_z058,7625
BraTS-MEN-RT-0056-1_z059,7624
BraTS-MEN-RT-0056-1_z071,8445
BraTS-MEN-RT-0056-1_z072,8510
BraTS-MEN-RT-0056-1_z073,8509
BraTS-MEN-RT-0056-1_z123,6099
BraTS-MEN-RT-0056-1_z137,3141
BraTS-MEN-RT-0056-1_z138,2687
BraTS-MEN-RT-0057-1_z055,17660
BraTS-MEN-RT-0057-1_z056,17707
BraTS-MEN-RT-0057-1_z057,17743
BraTS-MEN-RT-0057-1_z058,17774
BraTS-MEN-RT-0057-1_z059,17791
BraTS-MEN-RT-0057-1_z060,17770
BraTS-MEN-RT-0057-1_z061,17745
BraTS-MEN-RT-0057-1_z062,17729
BraTS-MEN-RT-0057-1_z063,17702
BraTS-MEN-RT-0057-1_z064,17664
BraTS-MEN-RT-0057-1_z065,17618
BraTS-MEN-RT-0057-1_z066,17566
BraTS-MEN-RT-0057-1_z078,16226
